Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Age Group,Spending Segment,High Value Customer
182,69,Female,Handbag,Accessories,28,Arizona,M,Blue,Summer,3.1,No,Express,Yes,Yes,34,PayPal,Monthly,56-70,Low,0
183,46,Male,Coat,Outerwear,92,Pennsylvania,L,Olive,Summer,2.8,Yes,Express,No,No,40,Credit Card,Bi-Weekly,46-55,Premium,1
184,40,Male,Slippers,Footwear,37,California,L,Blue,Summer,4.3,No,Standard,Yes,Yes,3,Venmo,Bi-Weekly,36-45,Medium,0
185,56,Female,Jewelry,Accessories,26,Arizona,S,Orange,Fall,3.2,Yes,Standard,Yes,Yes,37,Cash,Bi-Weekly,56-70,Low,0
186,22,Male,Shirt,Clothing,31,Texas,M,Maroon,Spring,3.8,No,Next Day Air,No,No,42,Bank Transfer,Every 3 Months,18-25,Medium,0
187,62,Male,Hoodie,Clothing,66,Colorado,M,Orange,Fall,3.3,No,Free Shipping,Yes,Yes,12,Bank Transfer,Monthly,56-70,High,0
188,35,Male,Scarf,Accessories,21,Missouri,L,Olive,Summer,4.4,Yes,Express,Yes,Yes,24,Cash,Weekly,26-35,Low,0
189,18,Female,Backpack,Accessories,43,Colorado,M,Grey,Winter,3.1,No,Express,Yes,Yes,22,PayPal,Annually,18-25,Medium,0
190,30,Male,Blouse,Clothing,59,Arizona,M,Orange,Winter,4.9,Yes,Free Shipping,No,No,5,PayPal,Quarterly,26-35,Medium,0
191,30,Female,Sneakers,Footwear,52,Wisconsin,M,White,Summer,3.3,No,2-Day Shipping,No,No,7,Venmo,Bi-Weekly,26-35,Medium,0
192,18,Male,Skirt,Clothing,24,Illinois,M,Pink,Winter,2.8,No,Free Shipping,Yes,Yes,16,Debit Card,Quarterly,18-25,Low,0
193,53,Male,Shorts,Clothing,24,New Jersey,L,Grey,Summer,3.1,No,Express,Yes,Yes,6,Cash,Bi-Weekly,46-55,Low,0
194,23,Female,Sweater,Clothing,57,Illinois,M,Orange,Winter,2.7,No,Standard,Yes,Yes,26,Debit Card,Quarterly,18-25,Medium,1
195,62,Male,Boots,Footwear,36,California,M,Red,Fall,3.7,No,Express,Yes,Yes,3,Debit Card,Weekly,56-70,Medium,0
196,42,Male,Jacket,Outerwear,80,Illinois,L,White,Fall,3.1,No,Next Day Air,Yes,Yes,1,Venmo,Fortnightly,36-45,High,0
197,56,Male,Boots,Footwear,56,Washington,L,Maroon,Spring,4.7,No,Store Pickup,Yes,Yes,32,Credit Card,Bi-Weekly,56-70,Medium,1
198,36,Female,Hoodie,Clothing,50,Texas,XL,Charcoal,Fall,3.8,Yes,Express,No,No,13,PayPal,Every 3 Months,36-45,Medium,0
199,24,Male,Jewelry,Accessories,42,Ohio,L,Grey,Winter,3.1,No,2-Day Shipping,No,No,19,PayPal,Every 3 Months,18-25,Medium,0
200,27,Male,Jacket,Outerwear,60,California,M,Blue,Fall,3.6,No,Standard,Yes,Yes,17,Bank Transfer,Every 3 Months,26-35,Medium,0
201,52,Female,Backpack,Accessories,20,Illinois,S,Black,Spring,3.0,No,2-Day Shipping,Yes,Yes,24,PayPal,Monthly,46-55,Low,0
202,55,Female,T-shirt,Clothing,55,Virginia,XL,Brown,Fall,2.9,No,Store Pickup,Yes,Yes,24,Debit Card,Bi-Weekly,46-55,Medium,0
203,32,Male,Dress,Clothing,35,Florida,L,Charcoal,Fall,3.3,No,2-Day Shipping,Yes,Yes,7,Credit Card,Monthly,26-35,Medium,0
204,36,Male,Sneakers,Footwear,20,Ohio,S,Blue,Winter,2.8,No,Standard,Yes,Yes,1,Venmo,Fortnightly,36-45,Low,0
205,68,Male,Shoes,Footwear,64,New York,M,Yellow,Winter,3.0,Yes,Express,No,No,23,Venmo,Monthly,56-70,High,0
206,63,Male,Sneakers,Footwear,39,Georgia,M,Brown,Spring,4.8,No,Express,No,No,29,Bank Transfer,Quarterly,56-70,Medium,0
207,39,Male,Scarf,Accessories,42,New Jersey,M,Yellow,Summer,4.2,Yes,Free Shipping,No,No,39,Bank Transfer,Annually,36-45,Medium,0
208,30,Male,Sweater,Clothing,65,Washington,L,Beige,Winter,4.8,No,Express,Yes,Yes,10,Bank Transfer,Bi-Weekly,26-35,High,0
209,33,Male,Boots,Footwear,55,Illinois,L,Beige,Spring,3.1,No,Store Pickup,No,No,5,Credit Card,Weekly,26-35,Medium,0
210,46,Male,Sandals,Footwear,69,Pennsylvania,M,Beige,Winter,4.6,No,2-Day Shipping,No,No,30,Credit Card,Bi-Weekly,46-55,High,1
211,48,Female,Dress,Clothing,47,Colorado,XL,Brown,Spring,3.4,No,Standard,Yes,Yes,46,Bank Transfer,Every 3 Months,46-55,Medium,1
212,27,Male,Jacket,Outerwear,98,Michigan,XL,Yellow,Summer,2.9,No,Free Shipping,No,No,12,PayPal,Monthly,26-35,Premium,0
213,21,Male,Scarf,Accessories,20,Michigan,M,Green,Spring,4.5,No,2-Day Shipping,Yes,Yes,5,Debit Card,Bi-Weekly,18-25,Low,0
214,44,Female,Boots,Footwear,54,Indiana,M,Orange,Winter,2.6,Yes,Free Shipping,No,No,21,PayPal,Monthly,36-45,Medium,0
215,60,Female,Jeans,Clothing,55,Tennessee,L,White,Fall,3.5,Yes,2-Day Shipping,Yes,Yes,29,PayPal,Fortnightly,56-70,Medium,1
216,26,Female,Sweater,Clothing,42,Illinois,M,Pink,Winter,4.5,Yes,Store Pickup,No,No,32,Credit Card,Every 3 Months,26-35,Medium,0
217,39,Male,Sandals,Footwear,72,Virginia,XL,Black,Spring,4.0,No,Next Day Air,Yes,Yes,6,Venmo,Quarterly,36-45,High,0
218,26,Male,Jacket,Outerwear,68,New Jersey,M,Brown,Spring,3.8,Yes,Store Pickup,No,No,33,Bank Transfer,Annually,26-35,High,1
219,30,Female,Pants,Clothing,76,Indiana,L,Orange,Fall,3.4,No,Standard,No,No,18,Cash,Weekly,26-35,High,0
220,50,Male,Pants,Clothing,76,Ohio,M,Purple,Spring,2.7,No,2-Day Shipping,No,No,2,PayPal,Quarterly,46-55,High,0
221,33,Male,Hat,Accessories,39,Virginia,M,Red,Fall,5.0,No,Standard,No,No,47,Credit Card,Weekly,26-35,Medium,0
222,31,Male,Blouse,Clothing,53,Florida,L,Purple,Fall,2.9,No,Next Day Air,Yes,Yes,27,Cash,Weekly,26-35,Medium,1
223,70,Male,Sweater,Clothing,62,North Carolina,S,Orange,Summer,3.1,Yes,Express,No,No,16,Venmo,Every 3 Months,56-70,High,0
224,27,Female,Shirt,Clothing,27,Texas,M,Brown,Winter,3.1,No,2-Day Shipping,Yes,Yes,41,Bank Transfer,Bi-Weekly,26-35,Low,0
225,28,Male,Gloves,Accessories,20,Massachusetts,M,Charcoal,Spring,4.8,Yes,Store Pickup,No,No,40,PayPal,Bi-Weekly,26-35,Low,0
226,67,Female,Shoes,Footwear,73,Colorado,S,Grey,Spring,4.4,No,Express,Yes,Yes,11,PayPal,Fortnightly,56-70,High,0
227,47,Male,Shirt,Clothing,49,North Carolina,S,Black,Spring,3.6,No,Standard,No,No,49,Credit Card,Weekly,46-55,Medium,1
228,20,Male,Pants,Clothing,41,North Carolina,M,Orange,Summer,4.9,No,Store Pickup,Yes,Yes,27,Credit Card,Quarterly,18-25,Medium,0
229,40,Male,Gloves,Accessories,35,Illinois,M,Grey,Summer,2.6,No,Store Pickup,No,No,14,Credit Card,Monthly,36-45,Medium,0
230,47,Male,Handbag,Accessories,20,New Jersey,S,Grey,Fall,4.7,Yes,Free Shipping,No,No,23,Credit Card,Quarterly,46-55,Low,0
231,31,Male,Dress,Clothing,42,Missouri,S,Red,Spring,3.8,No,Express,Yes,Yes,10,PayPal,Fortnightly,26-35,Medium,0
232,47,Male,Skirt,Clothing,33,New York,L,Brown,Summer,3.5,No,2-Day Shipping,No,No,43,Bank Transfer,Annually,46-55,Medium,0
233,52,Female,Sweater,Clothing,58,Ohio,S,Black,Winter,2.6,Yes,Next Day Air,Yes,Yes,14,PayPal,Weekly,46-55,Medium,0
234,31,Male,Jewelry,Accessories,49,Massachusetts,L,Green,Spring,5.0,No,2-Day Shipping,Yes,Yes,22,Bank Transfer,Monthly,26-35,Medium,0
235,61,Female,Shirt,Clothing,53,Georgia,S,White,Winter,4.8,Yes,Next Day Air,Yes,Yes,4,Cash,Monthly,56-70,Medium,0
236,41,Female,Pants,Clothing,50,California,S,Maroon,Spring,4.0,Yes,Store Pickup,No,No,48,Credit Card,Weekly,36-45,Medium,1
237,69,Male,T-shirt,Clothing,22,California,M,Beige,Winter,3.0,No,Free Shipping,No,No,16,Debit Card,Quarterly,56-70,Low,0
238,22,Female,Coat,Outerwear,83,Illinois,M,White,Winter,3.2,Yes,Standard,No,No,33,Credit Card,Quarterly,18-25,High,1
239,35,Male,Coat,Outerwear,84,Wisconsin,M,Red,Summer,3.6,No,Standard,Yes,Yes,18,Venmo,Monthly,26-35,High,0
240,56,Male,Jewelry,Accessories,53,Massachusetts,L,Yellow,Spring,3.3,Yes,Free Shipping,Yes,Yes,29,Bank Transfer,Bi-Weekly,56-70,Medium,1
241,65,Female,Pants,Clothing,76,Ohio,M,Yellow,Summer,2.6,No,Store Pickup,No,No,29,Venmo,Annually,56-70,High,1
242,29,Female,Hoodie,Clothing,20,Texas,S,Grey,Fall,4.1,No,Next Day Air,Yes,Yes,15,Debit Card,Fortnightly,26-35,Low,0
243,69,Male,Hoodie,Clothing,39,New Jersey,L,Yellow,Summer,4.0,No,Standard,No,No,22,Debit Card,Every 3 Months,56-70,Medium,0
244,28,Male,Sweater,Clothing,33,Georgia,S,Charcoal,Fall,4.8,No,Express,No,No,30,Debit Card,Bi-Weekly,26-35,Medium,0
245,40,Male,Sunglasses,Accessories,37,Georgia,L,Blue,Winter,3.7,No,Express,Yes,Yes,11,Cash,Bi-Weekly,36-45,Medium,0
246,34,Female,Boots,Footwear,55,Arizona,M,White,Winter,3.4,No,Store Pickup,Yes,Yes,7,Bank Transfer,Fortnightly,26-35,Medium,0
247,40,Male,Sneakers,Footwear,51,Illinois,M,Green,Summer,3.8,Yes,2-Day Shipping,No,No,9,Debit Card,Quarterly,36-45,Medium,0
248,65,Male,Gloves,Accessories,50,Virginia,M,Purple,Winter,3.0,No,Express,No,No,21,PayPal,Fortnightly,56-70,Medium,0
249,56,Male,Shorts,Clothing,28,Pennsylvania,M,Red,Spring,4.1,No,Express,No,No,11,Debit Card,Bi-Weekly,56-70,Low,0
250,60,Male,Gloves,Accessories,20,Virginia,M,White,Winter,4.4,Yes,Free Shipping,No,No,15,Bank Transfer,Monthly,56-70,Low,0
251,31,Male,Handbag,Accessories,20,Washington,XL,White,Spring,2.9,No,Express,Yes,Yes,35,Debit Card,Weekly,26-35,Low,0
252,68,Female,Dress,Clothing,39,New York,M,Beige,Fall,3.3,No,Free Shipping,No,No,34,Venmo,Every 3 Months,56-70,Medium,0
253,41,Male,Jacket,Outerwear,56,Massachusetts,XL,White,Fall,4.7,Yes,Store Pickup,No,No,48,Debit Card,Bi-Weekly,36-45,Medium,1
254,52,Male,Sunglasses,Accessories,34,Texas,M,Red,Spring,3.8,No,Store Pickup,No,No,39,Bank Transfer,Annually,46-55,Medium,0
255,54,Male,Hoodie,Clothing,42,Virginia,S,Beige,Summer,3.8,No,Standard,No,No,22,Bank Transfer,Quarterly,46-55,Medium,0
256,53,Female,T-shirt,Clothing,33,Georgia,M,Pink,Summer,4.3,No,Next Day Air,No,No,47,Credit Card,Fortnightly,46-55,Medium,0
257,49,Female,Scarf,Accessories,48,Colorado,XL,Black,Winter,3.9,Yes,Express,Yes,Yes,47,Debit Card,Quarterly,46-55,Medium,1
258,43,Male,Shorts,Clothing,44,Illinois,M,Grey,Summer,2.7,No,Standard,Yes,Yes,12,Cash,Monthly,36-45,Medium,0
259,52,Male,Blouse,Clothing,60,North Carolina,L,Purple,Spring,4.5,No,2-Day Shipping,No,No,9,Bank Transfer,Monthly,46-55,Medium,0
260,65,Male,Jacket,Outerwear,72,Pennsylvania,M,Green,Spring,4.8,Yes,Free Shipping,No,No,45,Credit Card,Every 3 Months,56-70,High,1
261,38,Male,Backpack,Accessories,34,Ohio,L,Olive,Spring,2.6,No,Standard,No,No,45,Cash,Quarterly,36-45,Medium,0
262,45,Female,Shoes,Footwear,46,Pennsylvania,L,White,Spring,2.8,Yes,Next Day Air,No,No,43,Bank Transfer,Annually,36-45,Medium,1
263,27,Male,Shirt,Clothing,44,Texas,L,Black,Summer,4.3,Yes,Next Day Air,Yes,Yes,24,Venmo,Annually,26-35,Medium,0
264,36,Male,Boots,Footwear,65,Georgia,L,Pink,Summer,4.0,Yes,Standard,No,No,44,Cash,Every 3 Months,36-45,High,1
265,58,Female,Skirt,Clothing,38,New York,M,Olive,Spring,3.5,No,Free Shipping,No,No,39,Cash,Monthly,56-70,Medium,0
266,51,Male,Scarf,Accessories,42,Washington,XL,Black,Summer,3.8,Yes,Free Shipping,No,No,38,PayPal,Monthly,46-55,Medium,0
267,29,Male,Coat,Outerwear,62,Texas,M,Maroon,Summer,4.3,No,Express,No,No,31,Debit Card,Annually,26-35,High,1
268,46,Male,T-shirt,Clothing,56,California,M,Olive,Fall,3.8,No,Store Pickup,No,No,14,Credit Card,Annually,46-55,Medium,0
269,61,Male,Coat,Outerwear,66,North Carolina,L,Yellow,Summer,2.9,Yes,2-Day Shipping,No,No,38,Credit Card,Bi-Weekly,56-70,High,1
270,24,Male,Jacket,Outerwear,87,Ohio,L,Yellow,Winter,2.7,No,Next Day Air,Yes,Yes,44,Bank Transfer,Quarterly,18-25,High,1
271,21,Male,Jacket,Outerwear,75,Indiana,M,Olive,Summer,3.6,Yes,Standard,No,No,45,Debit Card,Quarterly,18-25,High,1
272,38,Male,Hoodie,Clothing,67,Ohio,L,Orange,Summer,4.8,No,2-Day Shipping,Yes,Yes,30,Venmo,Weekly,36-45,High,1
273,52,Male,Slippers,Footwear,37,Georgia,M,Pink,Summer,3.9,No,Store Pickup,Yes,Yes,2,Venmo,Weekly,46-55,Medium,0
274,34,Male,Sweater,Clothing,22,Illinois,M,Red,Spring,3.4,No,Free Shipping,No,No,38,Bank Transfer,Weekly,26-35,Low,0
275,61,Female,Sandals,Footwear,45,Indiana,S,Charcoal,Fall,4.8,No,Store Pickup,No,No,13,Debit Card,Fortnightly,56-70,Medium,0
276,62,Male,Hoodie,Clothing,24,New Jersey,L,Blue,Fall,3.5,No,Next Day Air,No,No,11,Bank Transfer,Annually,56-70,Low,0
277,46,Male,Boots,Footwear,34,Florida,L,Green,Summer,3.8,Yes,2-Day Shipping,Yes,Yes,4,Bank Transfer,Bi-Weekly,46-55,Medium,0
278,38,Male,Belt,Accessories,44,Ohio,L,Maroon,Summer,2.8,No,2-Day Shipping,Yes,Yes,8,PayPal,Annually,36-45,Medium,0
279,20,Female,Belt,Accessories,34,Florida,M,Purple,Fall,4.3,No,Express,No,No,25,Credit Card,Monthly,18-25,Medium,0
280,61,Female,Shoes,Footwear,47,Florida,XL,Beige,Winter,4.3,No,2-Day Shipping,No,No,14,Credit Card,Monthly,56-70,Medium,0
281,65,Male,Jacket,Outerwear,69,Illinois,M,Olive,Summer,4.5,No,Free Shipping,No,No,20,Venmo,Fortnightly,56-70,High,0
282,41,Male,Jeans,Clothing,36,Indiana,M,Orange,Summer,3.3,No,Next Day Air,No,No,26,Debit Card,Quarterly,36-45,Medium,0
283,45,Male,Shoes,Footwear,79,Michigan,XL,Grey,Spring,3.6,No,Store Pickup,No,No,27,Debit Card,Quarterly,36-45,High,1
284,57,Male,Handbag,Accessories,23,Georgia,L,Beige,Summer,2.9,No,Express,No,No,21,Bank Transfer,Bi-Weekly,56-70,Low,0
285,54,Male,Handbag,Accessories,20,Florida,XL,Pink,Fall,4.9,Yes,Express,Yes,Yes,23,Credit Card,Every 3 Months,46-55,Low,0
286,25,Male,Gloves,Accessories,46,Florida,L,Grey,Fall,2.7,Yes,Next Day Air,No,No,45,Credit Card,Quarterly,18-25,Medium,1
287,53,Male,Sneakers,Footwear,51,Arizona,M,White,Winter,4.1,No,Standard,No,No,15,Cash,Quarterly,46-55,Medium,0
288,67,Male,Backpack,Accessories,65,New Jersey,M,Olive,Summer,4.3,No,Standard,Yes,Yes,1,Debit Card,Monthly,56-70,High,0
289,57,Male,Gloves,Accessories,27,Arizona,L,White,Winter,2.9,No,2-Day Shipping,No,No,41,PayPal,Quarterly,56-70,Low,0
290,43,Male,Slippers,Footwear,67,Colorado,M,Yellow,Fall,3.4,No,Free Shipping,No,No,5,Venmo,Bi-Weekly,36-45,High,0
291,45,Female,Jeans,Clothing,61,Ohio,L,Olive,Spring,2.6,No,Store Pickup,Yes,Yes,39,Venmo,Annually,36-45,High,1
292,31,Male,Hoodie,Clothing,37,Missouri,S,Charcoal,Spring,3.9,No,Free Shipping,Yes,Yes,17,Debit Card,Monthly,26-35,Medium,0
293,53,Female,Jewelry,Accessories,23,Tennessee,M,Maroon,Summer,5.0,No,Next Day Air,No,No,43,Credit Card,Fortnightly,46-55,Low,0
294,30,Male,Slippers,Footwear,66,Indiana,L,Beige,Summer,3.6,No,Standard,No,No,9,Bank Transfer,Monthly,26-35,High,0
295,36,Female,Belt,Accessories,43,Colorado,XL,Purple,Spring,5.0,No,Next Day Air,No,No,9,Cash,Annually,36-45,Medium,0
296,32,Female,Scarf,Accessories,20,Colorado,M,Red,Spring,2.8,Yes,Free Shipping,Yes,Yes,21,PayPal,Annually,26-35,Low,0
297,35,Female,Sweater,Clothing,28,Texas,S,Charcoal,Fall,3.5,No,Free Shipping,No,No,21,Debit Card,Bi-Weekly,26-35,Low,0
298,37,Female,Hat,Accessories,20,Florida,S,Pink,Winter,4.8,Yes,2-Day Shipping,Yes,Yes,36,Venmo,Annually,36-45,Low,0
299,22,Female,T-shirt,Clothing,53,New York,S,Green,Spring,4.7,Yes,2-Day Shipping,Yes,Yes,33,Venmo,Bi-Weekly,18-25,Medium,1
300,56,Male,Scarf,Accessories,31,Michigan,L,Olive,Spring,3.3,No,Express,Yes,Yes,50,Cash,Fortnightly,56-70,Medium,0
301,41,Female,Shoes,Footwear,52,Arizona,M,Green,Fall,4.2,Yes,Free Shipping,No,No,34,Venmo,Fortnightly,36-45,Medium,1
302,68,Male,Sneakers,Footwear,29,New York,M,Black,Spring,4.7,Yes,2-Day Shipping,Yes,Yes,11,Venmo,Fortnightly,56-70,Low,0
303,27,Male,Sweater,Clothing,28,New Jersey,L,Orange,Winter,4.4,Yes,Express,Yes,Yes,5,Credit Card,Bi-Weekly,26-35,Low,0
304,53,Male,Jeans,Clothing,37,Washington,L,Yellow,Fall,4.1,No,Standard,Yes,Yes,14,Debit Card,Bi-Weekly,46-55,Medium,0
305,27,Female,Slippers,Footwear,44,Arizona,M,Orange,Summer,2.9,No,Free Shipping,No,No,50,Cash,Bi-Weekly,26-35,Medium,1
306,46,Male,Slippers,Footwear,56,Missouri,XL,Orange,Fall,2.7,Yes,2-Day Shipping,Yes,Yes,39,Venmo,Weekly,46-55,Medium,1
307,44,Male,Boots,Footwear,63,Arizona,M,Orange,Spring,4.0,No,Store Pickup,Yes,Yes,38,Venmo,Bi-Weekly,36-45,High,1
308,41,Male,Shirt,Clothing,79,California,M,Green,Summer,3.8,Yes,Store Pickup,No,No,14,Bank Transfer,Monthly,36-45,High,0
309,52,Male,Shoes,Footwear,54,New Jersey,L,Blue,Fall,3.1,No,Express,No,No,24,PayPal,Bi-Weekly,46-55,Medium,0
310,61,Male,Sweater,Clothing,61,Indiana,S,Red,Winter,3.2,Yes,Express,No,No,36,Venmo,Monthly,56-70,High,1
311,34,Male,Shirt,Clothing,32,Texas,XL,Olive,Winter,3.5,No,Store Pickup,No,No,48,Debit Card,Fortnightly,26-35,Medium,0
312,63,Male,Shoes,Footwear,29,Washington,L,Beige,Fall,3.7,No,Free Shipping,No,No,30,Venmo,Weekly,56-70,Low,0
313,27,Male,Coat,Outerwear,69,Michigan,XL,Green,Summer,3.5,No,Next Day Air,No,No,2,Debit Card,Annually,26-35,High,0
314,33,Male,Jacket,Outerwear,51,Florida,S,Charcoal,Winter,3.5,No,Express,No,No,43,Debit Card,Annually,26-35,Medium,1
315,34,Male,Gloves,Accessories,35,Ohio,M,Beige,Spring,2.8,No,Express,No,No,47,Venmo,Bi-Weekly,26-35,Medium,0
316,68,Male,Hat,Accessories,23,Indiana,L,Pink,Summer,4.7,No,Store Pickup,Yes,Yes,2,Venmo,Every 3 Months,56-70,Low,0
317,24,Male,Hoodie,Clothing,20,Georgia,L,Maroon,Summer,4.0,No,Free Shipping,Yes,Yes,20,Bank Transfer,Weekly,18-25,Low,0
318,38,Female,Jewelry,Accessories,61,Washington,L,Olive,Fall,2.9,No,Free Shipping,Yes,Yes,49,Debit Card,Fortnightly,36-45,High,1
319,40,Male,Jeans,Clothing,36,New Jersey,M,Pink,Fall,3.6,No,2-Day Shipping,Yes,Yes,48,Cash,Monthly,36-45,Medium,0
320,60,Female,Hat,Accessories,20,North Carolina,L,White,Summer,3.5,Yes,Store Pickup,No,No,49,PayPal,Quarterly,56-70,Low,0
321,43,Female,Hoodie,Clothing,58,Indiana,M,Yellow,Winter,4.0,Yes,Free Shipping,Yes,Yes,49,PayPal,Quarterly,36-45,Medium,1
322,69,Male,Jewelry,Accessories,24,Michigan,M,Blue,Summer,4.0,Yes,2-Day Shipping,No,No,2,PayPal,Bi-Weekly,56-70,Low,0
323,57,Male,Gloves,Accessories,51,Wisconsin,M,Brown,Fall,4.1,No,2-Day Shipping,No,No,8,Bank Transfer,Annually,56-70,Medium,0
324,55,Male,Handbag,Accessories,23,New York,L,White,Spring,4.2,No,Next Day Air,No,No,25,Debit Card,Quarterly,46-55,Low,0
325,57,Female,Belt,Accessories,26,Indiana,M,Purple,Spring,2.8,Yes,Next Day Air,Yes,Yes,31,Debit Card,Bi-Weekly,56-70,Low,0
326,26,Male,Blouse,Clothing,50,New York,M,Yellow,Spring,3.3,No,Standard,No,No,21,Debit Card,Monthly,26-35,Medium,0
327,41,Female,Shorts,Clothing,53,Tennessee,L,Green,Spring,2.5,No,Express,Yes,Yes,14,PayPal,Bi-Weekly,36-45,Medium,0
328,49,Male,Coat,Outerwear,86,Colorado,XL,Orange,Winter,3.8,No,2-Day Shipping,Yes,Yes,13,PayPal,Weekly,46-55,High,0
329,29,Male,Boots,Footwear,53,Arizona,M,Pink,Fall,3.6,No,Express,No,No,31,Bank Transfer,Weekly,26-35,Medium,1
330,24,Male,Shirt,Clothing,52,Indiana,L,Blue,Winter,4.3,No,Store Pickup,Yes,Yes,49,PayPal,Monthly,18-25,Medium,1
331,25,Female,Handbag,Accessories,46,Massachusetts,L,Maroon,Summer,2.9,Yes,Standard,No,No,42,Bank Transfer,Weekly,18-25,Medium,1
332,59,Male,Sweater,Clothing,48,Colorado,M,Yellow,Spring,4.1,No,Express,Yes,Yes,9,Venmo,Annually,56-70,Medium,0
333,52,Female,Gloves,Accessories,32,New Jersey,L,Grey,Summer,3.3,Yes,Next Day Air,No,No,8,Credit Card,Annually,46-55,Medium,0
334,32,Female,Shirt,Clothing,23,Tennessee,XL,Brown,Spring,3.5,Yes,Free Shipping,Yes,Yes,14,Credit Card,Every 3 Months,26-35,Low,0
335,57,Male,Sneakers,Footwear,63,Illinois,L,Green,Summer,4.3,No,2-Day Shipping,No,No,37,Debit Card,Every 3 Months,56-70,High,1
336,54,Male,Scarf,Accessories,35,Tennessee,S,Orange,Spring,2.7,No,Standard,Yes,Yes,1,Debit Card,Quarterly,46-55,Medium,0
337,61,Male,Shoes,Footwear,48,Arizona,L,Beige,Spring,3.4,No,Next Day Air,No,No,36,PayPal,Every 3 Months,56-70,Medium,1
338,66,Female,Sunglasses,Accessories,54,California,L,Orange,Fall,3.5,Yes,Free Shipping,Yes,Yes,30,PayPal,Every 3 Months,56-70,Medium,1
339,64,Male,Handbag,Accessories,20,Missouri,L,Olive,Winter,4.3,No,Express,No,No,33,Credit Card,Monthly,56-70,Low,0
340,27,Female,Belt,Accessories,59,New Jersey,S,Orange,Spring,3.0,No,Standard,No,No,44,Venmo,Every 3 Months,26-35,Medium,1
341,58,Male,Sneakers,Footwear,54,Indiana,S,Green,Winter,4.9,No,Standard,No,No,30,Venmo,Fortnightly,56-70,Medium,1
342,38,Female,Gloves,Accessories,39,New Jersey,L,Olive,Winter,5.0,No,2-Day Shipping,Yes,Yes,32,Bank Transfer,Annually,36-45,Medium,0
343,39,Female,Shoes,Footwear,49,Pennsylvania,M,Purple,Spring,4.5,No,Standard,No,No,25,Credit Card,Quarterly,36-45,Medium,1
344,52,Male,Backpack,Accessories,20,Pennsylvania,XL,Brown,Spring,3.2,No,Next Day Air,No,No,33,PayPal,Weekly,46-55,Low,0
345,49,Female,Sunglasses,Accessories,32,Ohio,M,Red,Spring,4.2,No,Next Day Air,No,No,20,Bank Transfer,Fortnightly,46-55,Medium,0
346,40,Female,Shirt,Clothing,50,North Carolina,L,Charcoal,Fall,2.7,No,Free Shipping,No,No,4,Credit Card,Weekly,36-45,Medium,0
347,70,Female,Jacket,Outerwear,85,California,S,Olive,Fall,4.7,No,Standard,No,No,2,Credit Card,Fortnightly,56-70,High,0
348,27,Male,Hat,Accessories,32,Virginia,L,Olive,Winter,3.8,No,Express,No,No,36,PayPal,Every 3 Months,26-35,Medium,0
349,23,Male,Shirt,Clothing,20,New Jersey,L,Green,Fall,2.9,No,Express,No,No,32,Cash,Every 3 Months,18-25,Low,0
350,19,Male,Scarf,Accessories,20,Wisconsin,M,Maroon,Spring,3.3,Yes,2-Day Shipping,Yes,Yes,21,Debit Card,Annually,18-25,Low,0
351,61,Male,Jeans,Clothing,75,Arizona,M,Brown,Winter,4.5,No,Express,Yes,Yes,38,Bank Transfer,Weekly,56-70,High,1
352,39,Male,Hat,Accessories,20,Wisconsin,XL,White,Winter,4.7,Yes,Free Shipping,No,No,24,PayPal,Monthly,36-45,Low,0
353,41,Male,Jewelry,Accessories,56,Illinois,L,Charcoal,Fall,3.8,No,Standard,No,No,13,Bank Transfer,Every 3 Months,36-45,Medium,0
354,52,Male,Shirt,Clothing,30,Michigan,M,Purple,Winter,3.7,Yes,Free Shipping,No,No,30,PayPal,Annually,46-55,Low,0
355,41,Male,Sunglasses,Accessories,32,New Jersey,M,Purple,Summer,4.4,No,Store Pickup,Yes,Yes,19,Debit Card,Weekly,36-45,Medium,0
356,48,Male,Jeans,Clothing,54,New Jersey,XL,Green,Fall,4.6,No,Standard,Yes,Yes,49,Cash,Quarterly,46-55,Medium,1
357,21,Female,Slippers,Footwear,42,New Jersey,L,Maroon,Fall,4.4,Yes,Express,Yes,Yes,37,Venmo,Weekly,18-25,Medium,0
358,26,Female,Belt,Accessories,58,Michigan,M,White,Summer,3.5,No,Next Day Air,No,No,38,PayPal,Weekly,26-35,Medium,1
359,67,Male,Dress,Clothing,46,Texas,M,Green,Winter,4.1,No,Store Pickup,No,No,35,Bank Transfer,Every 3 Months,56-70,Medium,1
360,41,Male,Shorts,Clothing,51,Indiana,S,Pink,Fall,4.6,Yes,Next Day Air,Yes,Yes,35,Venmo,Annually,36-45,Medium,1
361,26,Female,Sandals,Footwear,50,Georgia,L,Grey,Winter,2.9,No,Store Pickup,Yes,Yes,39,Cash,Fortnightly,26-35,Medium,1
362,37,Male,Hoodie,Clothing,54,Massachusetts,L,Blue,Summer,3.5,No,Standard,Yes,Yes,22,Debit Card,Every 3 Months,36-45,Medium,0
363,35,Male,Sweater,Clothing,68,New York,M,Orange,Summer,2.6,No,Next Day Air,No,No,42,Cash,Annually,26-35,High,1
